hospital_id,name,address,status,ownership_information,city_id
14653188,PROHEALTH WAUKESHA MEMORIAL HOSPITAL,725 AMERICAN AVE,OPEN,NON-PROFIT,1840003008
11953959,REEDSBURG AREA MEDICAL CENTER,2000 N DEWEY AVE,OPEN,NON-PROFIT,1840002727
14453188,REHABILITATION HOSPITAL OF WISCONSIN,1625 COLD WATER CREEK DRIVE,OPEN,PROPRIETARY,1840003008
152354971,RIPON MEDICAL CENTER,845 PARKSIDE ST,OPEN,NOT AVAILABLE,1840002609
14153066,ROGERS MEMORIAL HOSPITAL,34700 VALLEY RD,OPEN,NON-PROFIT,1840003027
17953223,ROGERS MEMORIAL HOSPITAL,4600 W SCHROEDER DRIVE,OPEN,NON-PROFIT,1840003041
8553227,ROGERS MEMORIAL HOSPITAL MILWAUKEE,11101 W LINCOLN AVE,OPEN,NON-PROFIT,1840003034
2554701,SACRED HEART HOSPITAL,900 W CLAIREMONT AVE,OPEN,NON-PROFIT,1840002296
152453578,SAUK PRAIRIE HOSPITAL,260 26TH STREET,OPEN,NOT AVAILABLE,1840002726
196784122,SELECT SPEC HOSPITAL - ST FRANCIS,"3237 S 16TH ST, 5TH FLOOR",OPEN,NOT AVAILABLE,1840003046
1453715,SELECT SPECIALTY HOSPITAL MADISON,801 BRAXTON PLACE,OPEN,PROPRIETARY,1840002915
8653227,SELECT SPECIALTY HOSPITAL MILWAUKEE,"8901 W LINCOLN AVE, 2ND FLOOR",OPEN,PROPRIETARY,1840003034
4253818,SOUTHWEST BEHAVIORAL SERVICES,1185 NORTH ELM STREET,OPEN,NON-PROFIT,1840002981
4453818,SOUTHWEST HEALTH CENTER,1400 EAST SIDE RD,OPEN,NON-PROFIT,1840002981
172054801,SPOONER HEALTH SYSTEM,1280 CHANDLER DR,OPEN,NON-PROFIT,1840002002
12053913,SSM HEALTH ST CLARE HOSPITAL - BARABOO,707 14TH ST,OPEN,NON-PROFIT,1840002720
11453546,SSM HEALTH ST MARY'S HOSPITAL - JANESVILLE,3400 EAST RACINE STREET,OPEN,NON-PROFIT,1840002467
1553715,SSM HEALTH ST MARY'S HOSPITAL - MADISON,700 SOUTH PARK ST,OPEN,NON-PROFIT,1840002915
3954935,ST AGNES HOSPITAL,430 E DIVISION ST,OPEN,NON-PROFIT,1840002603
2454729,ST JOSEPHS HOSPITAL,2661 COUNTY HWY I,OPEN,NON-PROFIT,1840002108
2354303,ST MARYS HOSPITAL MEDICAL CTR,1726 SHAWANO AVE,OPEN,NON-PROFIT,1840002344
12453081,ST NICHOLAS HOSPITAL,3100 SUPERIOR AVE,OPEN,NON-PROFIT,1840002628
754301,ST VINCENT HOSPITAL,835 S VAN BUREN ST,OPEN,NON-PROFIT,1840002344
3453589,STOUGHTON HOSPITAL,900 RIDGE ST,OPEN,NON-PROFIT,1840002901
4553566,THE MONROE CLINIC,2005 5TH STREET,OPEN,NON-PROFIT,1840002464
4354923,THEDACARE MEDICAL CENTER - BERLIN INC,225 MEMORIAL DRIVE,OPEN,NON-PROFIT,1840002590
172154166,THEDACARE MEDICAL CENTER - SHAWANO INC,100 COUNTY RD B,OPEN,NON-PROFIT,1840002266
14754981,THEDACARE MEDICAL CENTER - WAUPACA INC,800 RIVERSIDE DRIVE,OPEN,NON-PROFIT,1840002353
14854984,THEDACARE MEDICAL CENTER - WILD ROSE INC,601 GROVE AVE,OPEN,NON-PROFIT,1840002236
9354911,THEDACARE REGIONAL MEDICAL CENTER - APPLETON INC,1818 N MEADE ST,OPEN,NON-PROFIT,1840002400
15054956,THEDACARE REGIONAL MEDICAL CENTER - NEENAH INC,130 2ND ST,OPEN,NON-PROFIT,1840002244
187054660,TOMAH MEMORIAL HOSPITAL,501 GOPHER DR,OPEN,NOT AVAILABLE,1840002566
15954660,TOMAH VA MEDICAL CENTER,500 EAST VETERANS STREET,OPEN,GOVERNMENT - FEDERAL,1840002566
1353715,UNITYPOINT HEALTH - MERITER,202 S PARK ST,OPEN,NON-PROFIT,1840002915
1253719,UNITYPOINT HEALTH MERITER CHILD AND ADOLESCENT PSYCH,8102 WELLNESS WAY,OPEN,NON-PROFIT,1840002915
3353792,UNIVERSITY OF WI HOSPITALS AND CLINICS AUTHORITY,600 HIGHLAND AVENUE,OPEN,NON-PROFIT,1840002915
4653533,UPLAND HILLS HEALTH,800 COMPASSION WAY,OPEN,NON-PROFIT,1840002959
18053718,UW HEALTH REHABILITATION HOSPITAL,5115 N BILTMORE LN,OPEN,NON-PROFIT,1840002915
13154665,VERNON MEMORIAL HOSPITAL,507 SOUTH MAIN ST,OPEN,NON-PROFIT,1840002688
14553188,WAUKESHA COUNTY MENTAL HEALTH CTR,1501 AIRPORT RD,OPEN,GOVERNMENT - LOCAL,1840003008
1953963,WAUPUN MEMORIAL HOSPITAL,620 W BROWN ST,OPEN,NON-PROFIT,1840002600
172254002,WESTERN WISCONSIN HEALTH,1100 BERGSLIEN ST,OPEN,NON-PROFIT,1840002136
11854017,WESTFIELDS HOSPITAL AND CLINIC,535 HOSPITAL RD,OPEN,NON-PROFIT,1840002138
167854311,WILLOW CREEK BEHAVIORAL HEALTH,1351 ONTARIO RD,OPEN,PROPRIETARY,1840002344
4183110,STAR VALLEY HEALTH,901 ADAMS ST,OPEN,GOVERNMENT - DISTRICT/AUTHORITY,1840021291
4282410,SOUTH BIG HORN COUNTY CRITICAL ACCESS HOSPITAL,388 SOUTH US HWY 20,OPEN,GOVERNMENT - DISTRICT/AUTHORITY,1840019977
1682834,JOHNSON COUNTY MEMORIAL HOSPITAL DBA JOHNSON COUNTY HEALTHCARE CENTER,497 WEST LOTT,OPEN,GOVERNMENT - DISTRICT/AUTHORITY,1840018615
182414,WEST PARK HOSPITAL DISTRICT DBA CODY REGIONAL HEALTH,707 SHERIDAN AVE,OPEN,GOVERNMENT - DISTRICT/AUTHORITY,1840018595
1882633,MEMORIAL HOSPITAL OF CONVERSE COUNTY,111 SOUTH 5TH ST,OPEN,GOVERNMENT - LOCAL,1840018655
1983101,SOUTH LINCOLN HOSPITAL DISTRICT DBA SOUTH LINCOLN MEDICAL CENTER,711 ONYX ST,OPEN,GOVERNMENT - DISTRICT/AUTHORITY,1840018662
282431,NORTH BIG HORN HOSPITAL DISTRICT,1115 LANE 12,OPEN,GOVERNMENT - DISTRICT/AUTHORITY,1840021242
2082225,NIOBRARA COUNTY HOSPITAL DISTRICT,921 SOUTH BALLANCEE AVE,OPEN,GOVERNMENT - DISTRICT/AUTHORITY,1840021285
2282701,WESTON COUNTY HOSPITAL DISTRICT DBA WESTON COUNTY HEALTH SERVICES,1124 WASHINGTON BLVD,OPEN,GOVERNMENT - DISTRICT/AUTHORITY,1840020012
2382435,POWELL VALLEY HOSPITAL,777 AVE H,OPEN,NON-PROFIT,1840019976
2482301,MEMORIAL HOSPITAL OF CARBON COUNTY,2221 WEST ELM ST,OPEN,GOVERNMENT - LOCAL,1840020094
2582729,CROOK COUNTY MEDICAL SERVICES DISTRICT,713 OAK ST,OPEN,GOVERNMENT - DISTRICT/AUTHORITY,1840022348
382443,HOT SPRINGS COUNTY HOSPITAL DBA HOT SPRINGS COUNTY MEMORIAL HOSPITAL,150 EAST ARAPAHOE,OPEN,GOVERNMENT - LOCAL,1840022353
2682240,COMMUNITY HOSPITAL,2000 CAMPBELL DR,OPEN,NON-PROFIT,1840021302
2782201,PLATTE COUNTY MEMORIAL HOSPITAL,201 14TH ST,OPEN,NON-PROFIT,1840022368
2882401,WASHAKIE MEDICAL CENTER,400 SOUTH 15TH ST,OPEN,NON-PROFIT,1840021266
3382609,ELKHORN VALLEY REHABILITATION HOSPITAL LLC,5715 EAST 2ND ST,OPEN,PROPRIETARY,1840038324
4282609,SUMMIT MEDICAL CENTER LLC,6350 E 2ND ST,OPEN,PROPRIETARY,1840038324
982601,WYOMING MEDICAL CENTER,1233 EAST 2ND ST,OPEN,NON-PROFIT,1840038324
1082001,MEMORIAL HOSPITAL OF LARAMIE COUNTY DBA CHEYENNE REGIONAL MEDICAL CENTER,214 EAST 23RD ST,OPEN,GOVERNMENT - DISTRICT/AUTHORITY,1840018713
3582930,EVANSTON REGIONAL HOSPITAL,190 ARROWHEAD DR,OPEN,PROPRIETARY,1840020122
3682716,CAMPBELL COUNTY HOSPITAL DISTRICT DBA CAMPBELL COUNTY HEALTH,501 SOUTH BURMA AVE,OPEN,GOVERNMENT - DISTRICT/AUTHORITY,1840019978
3783001,TETON COUNTY HOSPITAL DISTRICT - ST JOHN'S HEALTH - ST JOHN'S MEDICAL CENTER,625 EAST BROADWAY,OPEN,NON-PROFIT,1840021258
1282072,IVINSON MEMORIAL HOSPITAL,255 NORTH 30TH ST,OPEN,GOVERNMENT - DISTRICT/AUTHORITY,1840020096
1382501,RIVERTON MEMORIAL HOSPITAL LLC DBA SAGEWEST HEALTH CARE,2100 WEST SUNSET DR,OPEN,PROPRIETARY,1840020026
4182901,ASPEN MOUNTAIN MEDICAL CENTER LLC,4401 COLLEGE DR,OPEN,PROPRIETARY,1840020101
153482801,MEMORIAL HOSPITAL OF SHERIDAN COUNTY DBA SHERIDAN MEMORIAL HOSPITAL,1401 WEST 5TH ST,OPEN,PROPRIETARY,1840021243
882902,MEMORIAL HOSPITAL OF SWEETWATER COUNTY DBA COUNTY OF SWEETWATER,1200 COLLEGE DR,OPEN,GOVERNMENT - LOCAL,1840020101
1782609,UHS OF WYOMING INC DBA WYOMING BEHAVIORAL INSTITUTE,2521 EAST 15TH ST,OPEN,NON-PROFIT,1840038324
4382931,WYOMING STATE HOSPITAL,831 HIGHWAY 150 SO,OPEN,GOVERNMENT - STATE,1840020122
196784281,MERCYHEALTH JAVON BEA HOSPITAL - RIVERSIDE BLVD CAMPUS,8201 EAST RIVERSIDE BOULEVARD,OPEN,NOT AVAILABLE,1840009132
20070001,TULANE LAKESIDE HOSPITAL,4700 SOUTH I-10 SERVICE ROAD WEST,OPEN,NOT AVAILABLE,1840013994
196784912,REHABILITATION HOSPITAL OF KNOX COUNTY - DOWNTOWN,"1901 CLINCH AVENUE, 4TH AND 5TH FLOOR NORTH",OPEN,NOT AVAILABLE,1840014486
13637934,TENNOVA HEALTHCARE - TURKEY CREEK MEDICAL CENTER,10820 PARKSIDE DRIVE,OPEN,PROPRIETARY,1840014486
466935,REPUBLIC COUNTY HOSPITAL,2420 G STREET,OPEN,NON-PROFIT,1840000723
9270435,LAKEVIEW REGIONAL MEDICAL CENTER,95 JUDGE TANNER BLVD,OPEN,PROPRIETARY,1840015019
22277550,UNIVERSITY OF TEXAS MEDICAL BRANCH - GALVESTON,301 UNIVERSITY BLVD,OPEN,GOVERNMENT - STATE,1840020970
196784917,UTMB HEALTH CLEAR LAKE CAMPUS HOSPITAL,200 BLOSSOM ST,OPEN,GOVERNMENT - STATE,1840022204
53875708,UNIVERSITY OF TEXAS HEALTH SCIENCE CENTER AT TYLER,11937 US-271,OPEN,GOVERNMENT - STATE,1840022076
1177515,UTMB HEALTH ANGLETON DANBURY CAMPUS,132 EAST HOSPITAL DRIVE,OPEN,GOVERNMENT - STATE,1840019672
120,CAMC - MEMORIAL HOSPITAL,3200 MACCORKLE AVE SE,OPEN,NON-PROFIT,1840006196
2025526,CAMC - TEAYS VALLEY HOSPITAL,1400 HOSPITAL DRIVE,OPEN,NON-PROFIT,1840006180
7525302,CAMC - WOMEN AND CHILDREN'S HOSPITAL,800 PENNSYLVANIA AVENUE,OPEN,NON-PROFIT,1840006196
1182520,SAGEWEST HEALTH CARE - LANDER,1320 BISHOP RANDALL DRIVE,OPEN,PROPRIETARY,1840020027
47090505,STAR VIEW ADOLESCENT - PHF,4025 WEST 226 STREET,OPEN,PROPRIETARY,1840021873
1931537,CHARLTON MEMORIAL HOSPITAL,2449 THIRD STREET,CLOSED,GOVERNMENT - DISTRICT/AUTHORITY,1840013903
5870563,DAUTERIVE HOSPITAL,600 N LEWIS AVE.,OPEN,PROPRIETARY,1840015053
22830662,BROWN MEMORIAL CONVALESCENT CENTER,545 COOK STREET,CLOSED,PROPRIETARY,1840014691
151253226,WHEATON FRANCISCAN WI HEART SPINE AND ORTHO,10000 WEST BLUEMOUND ROAD,CLOSED,NOT AVAILABLE,1840003033
58796001,RESTPADD PSYCHIATRIC HEALTH FACILITY,2750 EUREKA WAY,OPEN,PROPRIETARY,1840020141
59093436,THE CHAMPION CENTER,303 SOUTH C STREET,CLOSED,PROPRIETARY,1840020468
23831825,STEWART WEBSTER HOSPITAL,580 ALSTON STREET,CLOSED,GOVERNMENT - DISTRICT/AUTHORITY,1840014916
4894118,CALIFORNIA PACIFIC MED CTR-CALIFORNIA WEST,3700 CALIFORNIA STREET,OPEN,NON-PROFIT,1840021543
5094115,CALIFORNIA PACIFIC MED CTR-PACIFIC CAMPUS,2333 BUCHANAN STREET,CLOSED,NON-PROFIT,1840021543
42990020,SHRINERS HOSPITAL FOR CHILDREN - L.A.,3160 GENEVA STREET,CLOSED,NON-PROFIT,1840020491
50190716,GARDENS REGIONAL HOSPITAL AND MEDICAL CENTER,21530 SOUTH PIONEER BOULEVARD,CLOSED,NON-PROFIT,1840020485
13795991,FREMONT MEDICAL CENTER,970 PLUMAS STREET,CLOSED,NON-PROFIT,1840021463
6702143,CAMBRIDGE HEALTH ALLIANCE - SOMERVILLE CAMPUS,230 HIGHLAND AVENUE,OPEN,GOVERNMENT - DISTRICT/AUTHORITY,1840003123
4100000,CRITTENDEN HOSPITAL ASSOCIATION,200 WEST TYLER AVENUE,CLOSED,NON-PROFIT,1840015448
4671901,HOT SPRINGS REHABILITATION CENTER,105 RESERVE STREET,CLOSED,GOVERNMENT - STATE,1840014670
3971603,ARKANSAS DEPT. OF CORRECTION-DIAGNOSTIC UNIT,7500 CORRECTIONS CIRCLE,OPEN,GOVERNMENT - STATE,1840014699
62472160,BAPTIST HEALTH MEDICAL CENTER-STUTTGART,1703 NORTH BUERKLE ROAD,OPEN,NON-PROFIT,1840015556
3004330,MAINEGENERAL MEDICAL CENTER,6 EAST CHESTNUT STREET,OPEN,NON-PROFIT,1840000302
2704901,MAINEGENERAL MEDICAL CENTER-SETON,30 CHASE AVENUE,CLOSED,NON-PROFIT,1840000305
21419130,ST JOSEPHS HOSPITAL,16TH STREET & GIRARD AVENUE,CLOSED,NON-PROFIT,1840000673
9540502,SHRINERS HOSPITAL FOR CHILDREN,1900 RICHMOND RD,CLOSED,NON-PROFIT,1840015211
120114222,WOMEN AND CHILDREN'S HOSPITAL OF BUFFALO,219 BRYANT STREET,OPEN,NON-PROFIT,1840000386
25710536,FOUR WINDS HOSPITAL WESTCHESTER,800 CROSS RIVER ROAD,OPEN,PROPRIETARY,1840024179
25812866,FOUR WINDS HOSPITAL SARATOGA,30 CRESCENT AVENUE,OPEN,PROPRIETARY,1840000369
1760611,REHABILITATION INSTITUTE OF CHICAGO,345 EAST SUPERIOR STREET,OPEN,NON-PROFIT,1840000494
4440204,KINDRED HOSPITAL - LOUISVILLE,1313 SAINT ANTHONY PLACE,OPEN,PROPRIETARY,1840030815
171954801,SPOONER HOSPITAL SYS,819 ASH ST,CLOSED,NON-PROFIT,1840002002
171613210,HUTCHINGS PSYCHIATRIC CENTER,620 MADISON STREET,OPEN,GOVERNMENT - STATE,1840000378
1874578,LATIMER COUNTY GENERAL HOSPITAL,806 HIGHWAY 2 NORTH,OPEN,GOVERNMENT - LOCAL,1840021832
6973104,OU MEDICAL CENTER -THE CHILDREN'S HOSPITAL,1200 CHILDREN'S AVE,OPEN,PROPRIETARY,1840020428
7642303,OWENSBORO HEALTH,811 E PARRISH AVE,OPEN,NON-PROFIT,1840014340
81632806,WINNIE PALMER HOSPITAL FOR WOMEN AND BABIES,83 W MILLER ST,OPEN,NOT AVAILABLE,1840015099
82032514,WEST FLORIDA REHABILITATION INSTITUTE,8383 N DAVIS HWY,OPEN,NOT AVAILABLE,1840015005
82633607,ST JOSEPH'S WOMEN'S HOSPITAL,3030 W DR ML KING JR BLVD,OPEN,NON-PROFIT,1840015982
21276104,BAYLOR SURGICAL HOSPITAL AT FORT WORTH,750 12TH AVENUE,OPEN,PROPRIETARY,1840020696
96962002,SAINT CLARE'S HOSPITAL,915 EAST 5TH STREET,CLOSED,NOT AVAILABLE,1840007424
41275460,PARIS REGIONAL MEDICAL CENTER - SOUTH CAMPUS,820 CLARKSVILLE STREET,CLOSED,PROPRIETARY,1840020594
34375563,GOOD SHEPHERD MEDICAL CENTER - LINDEN,404 NORTH KAUFMAN STREET,CLOSED,NON-PROFIT,1840020679
46478224,SOUTHWEST GENERAL HOSPITAL,7400 BARLITE BOULEVARD,OPEN,PROPRIETARY,1840022220
53275862,EAST TEXAS MEDICAL CENTER TRINITY,317 PROSPECT DRIVE,CLOSED,NON-PROFIT,1840022153
76177598,BAY AREA REGIONAL MEDICAL CENTER,200 BLOSSOM STREET,CLOSED,PROPRIETARY,1840022204
76577070,FIRST TEXAS HOSPITAL,9922 LOUETTA RD,OPEN,PROPRIETARY,1840020925
76677004,HARRIS HEALTH SYSTEM QUENTIN MEASE HOSPITAL,3601 NORTH MACGREGOR WAY,OPEN,NON-PROFIT,1840020925
155683702,ST. LUKE'S REHABILITATION,600 N. ROBBINS ROAD,OPEN,NON-PROFIT,1840027142
157046032,FRANCISCAN ST FRANCIS HEALTH - CARMEL,12188 B NORTH MERIDIAN STREET,OPEN,NON-PROFIT,1840007260
58,UNIVERSITY OF MINNESOTA MEDICAL CENTER-FAIRVIEW-EAST BANK-ER,500 HARVARD ST SE,OPEN,GOVERNMENT - STATE,1840007830
69,EDWARD PLAINFIELD,24600 W 127TH ST,OPEN,NOT AVAILABLE,1840011495
12078465,ATRIUM MEDICAL CENTER AT CORINTH,3305 CORINTH PARKWAY,CLOSED,PROPRIETARY,1840019389
41375460,DUBUIS HOSPITAL OF PARIS,820 CLARKSVILLE STREET,CLOSED,NON-PROFIT,1840020594
14279720,"GEORGE H. O'BRIEN, JR. VA MEDICAL CENTER",300 VETERANS BLVD,OPEN,GOVERNMENT - FEDERAL,1840019471
38679706,ALLEGIANCE HEALTH CENTER PERMIAN BASIN,207 TRADEWINDS BOULEVARD,CLOSED,PROPRIETARY,1840020792
15878550,VA HEALTH CARE CENTER (HCC) AT HARLINGEN,2601 VETERANS DR,OPEN,GOVERNMENT - FEDERAL,1840021036
45978205,NIX HEALTH CARE SYSTEM,414 NAVARRO STREET,CLOSED,PROPRIETARY,1840022220
79979106,THE PAVILION,7201 EVANS,OPEN,PROPRIETARY,1840019156
80275701,UT HEALTH EAST TEXAS BEHAVIORAL HEALTH CENTER,4101 UNIVERSITY BOULEVARD,OPEN,NON-PROFIT,1840022076
20776102,HEALTHSOUTH REHABILITATION HOSPITAL OF FORTH WORTH,1212 WEST LANCASTER,CLOSED,PROPRIETARY,1840020696
25977030,UNIVERSITY OF TEXAS M.D. ANDERSON CANCER CENTER,1515 HOLCOMBE BOULEVARD,OPEN,GOVERNMENT - DISTRICT/AUTHORITY,1840020925
55677598,KINDRED REHABILITATION HOSPITAL CLEAR LAKE,655 EAST MEDICAL CENTER BOULEVARD,CLOSED,PROPRIETARY,1840022204
41,MCALLEN HEART HOSPITAL,1900 S D ST,CLOSED,NOT AVAILABLE,1840021024
5860406,BLUE ISLAND HOSPITAL CO LLC DBA METROSOUTH MEDICAL CENTER,12935 S GREGORY,CLOSED,PROPRIETARY,1840007028
11692071,EDGEMOOR GERIATRIC HOSPITAL,655 PARK CENTER DRIVE,OPEN,GOVERNMENT - LOCAL,1840021992
49395661,CIRBY HILLS BEHAVIORAL HEALTH,101 CIRBY HILLS DRIVE,OPEN,PROPRIETARY,1840020233
15171111,PROMISE HOSPITAL OF LOUISIANA-BOSSIER CITY CAMPUS,2525 VIKING DR,OPEN,PROPRIETARY,1840013790
9170605,LAKE CHARLES MEMORIAL HOSPITAL FOR WOMEN,1900 W GAUTHIER RD,OPEN,PROPRIETARY,1840015039
4595926,BUTTE COUNTY MENTAL HEALTH SERVICES,592 RIO LINDO AVENUE,OPEN,GOVERNMENT - LOCAL,1840018778
6570535,EUNICE EXTENDED CARE HOSPITAL,3879 HIGHWAY 190,OPEN,PROPRIETARY,1840013927
33090036,OLYMPIA MEDICAL CENTER,5900 WEST OLYMPIA BLVD,OPEN,PROPRIETARY,1840020491
33390012,"PACIFIC ALLIANCE MEDICAL CENTER, INC.",531 WEST COLLEGE STREET,CLOSED,PROPRIETARY,1840020491
1792804,"ANAHEIM COMMUNITY HOSPITAL, LLC",3350 WEST BALL ROAD,CLOSED,PROPRIETARY,1840019322
18530327,WEST PACES MEDICAL CENTER,3200 HOWELL MILL ROAD,CLOSED,PROPRIETARY,1840013660
16930135,YOUTH VILLAGES - INNER HARBOUR CAMPUS,4685 DORSETT SHOALS ROAD,OPEN,NOT AVAILABLE,1840014804
6071446,DOCTOR'S HOSPITAL AT DEER CREEK,815 S 10TH ST,OPEN,PROPRIETARY,1840014974
74396001,SHASTA COUNTY P H F,2640 BRESLAUER WAY,CLOSED,GOVERNMENT - LOCAL,1840020141
150953228,POST ACUTE MEDICAL SPECIALTY HOSPITAL OF MILWAUKEE,5017 S 110TH ST,CLOSED,NOT AVAILABLE,1840003039
25595242,LODI MEMORIAL HOSPITAL - WEST,800 SO. LOWER SACRAMENTO ROAD,CLOSED,NON-PROFIT,1840020263
153780218,CHILDREN'S HOSPITAL COLORADO AT ST JOSEPHS HOSP,1830 FRANKLIN STREET,CLOSED,NON-PROFIT,1840018789
12253578,SAUK PRAIRIE MEM HSPTL,80 FIRST ST,CLOSED,NON-PROFIT,1840002726
80132535,CENTURY HOSPITAL MEDICAL CENTER,501 CHURCH ST,CLOSED,NOT AVAILABLE,1840017155
91951555,ALEGENT HEALTH COMMUNITY MEMORIAL HOSPITAL,631 N 8TH ST,OPEN,NOT AVAILABLE,1840008151
4155912,MAYO CLINIC HEALTH SYS AUSTIN,1000 FIRST DRIVE NORTHWEST,OPEN,NON-PROFIT,1840006830
10863935,SOUTHEASTHEALTH CENTER OF RIPLEY COUNTY,109 PLUM STREET,OPEN,PROPRIETARY,1840007658
9228207,NOVANT HEALTH CHARLOTTE ORTHOPEDIC HOSPITAL,1901 RANDOLPH RD,OPEN,NON-PROFIT,1840014557
8728086,CAROLINAS HEALTHCARE SYSTEM KINGS MOUNTAIN,706 WEST KING STREET,CLOSED,NON-PROFIT,1840014552
14628376,FIRSTHEALTH MOORE REGIONAL HOSPITAL - HOKE CAMPUS,6408 FAYETTEVILLE ROAD,OPEN,NON-PROFIT,1840014612
15127401,SELECT SPECIALTY HOSPITAL - GREENSBORO,1200 NORTH ELM STREET,OPEN,PROPRIETARY,1840013356
36033612,SHRINERS HOSPITALS FOR CHILDREN - TAMPA,12502 USF PINE DR,OPEN,NON-PROFIT,1840015982
31733317,PLANTATION GENERAL HOSPITAL,401 NW 42ND AVE,OPEN,PROPRIETARY,1840015142
6836265,RMC JACKSONVILLE,1701 SOUTH PELHAM ROAD,CLOSED,PROPRIETARY,1840007433
94,MERCY MEDICAL CENTER,1345 FOUNTAIN BLVD,CLOSED,NON-PROFIT,1840003765
5108401,JOHN BROOKS RECOVERY CENTER - RESIDENT DRUG TREATMENT (MEN),1315 PACIFIC AVENUE,OPEN,PROPRIETARY,1840003798
11308037,WILLIAM B KESSLER MEMORIAL HOSPITAL,600 SOUTH WHITE HORSE PIKE,CLOSED,NON-PROFIT,1840003800
1008094,MARYVILLE INCORPORATED,1903 GRANT AVENUE,OPEN,PROPRIETARY,1840016785
2207102,MOUNT CARMEL GUILD BEHAVIORAL HEALTHCARE SYSTEM,1160 RAYMOND BOULEVARD,OPEN,NOT AVAILABLE,1840002791
13207206,TRINITAS HOSPITAL - NEW POINT CAMPUS,655 EAST JERSEY STREET,OPEN,NON-PROFIT,1840003613
6507461,SAINT CLARES HOSPITAL - SUSSEX CAMPUS,20 WALNUT STREET,CLOSED,NON-PROFIT,1840000789
1808901,CANCER INSTITUTE OF NEW JERSEY,195 LITTLE ALBANY STREET,OPEN,GOVERNMENT - STATE,1840001339
4307950,GREYSTONE PARK PSYCHIATRIC HOSPITAL,59 KOCH AVE,OPEN,GOVERNMENT - STATE,1840003576
107807962,ATLANTIC REHABILITATION INSTITUTE,95 MT KEMBLE AVENUE,OPEN,NON-PROFIT,1840003577
109408502,EAST MOUNTAIN HOSPITAL,40 EAST MOUNTAIN ROAD,CLOSED,NON-PROFIT,1840024271
129943725,CAMBRIDGE BEHAVORIAL HOSPITAL,66755 STATE STREET,CLOSED,PROPRIETARY,1840007259
2000785,CLINICA SANTA ROSA,VETERANS AVENUE,OPEN,NON-PROFIT,1630035675
2200733,HOSP ANDRES GRILLASCA INC (CENTRO DE ONCOLOGICA AVANZADA),CENTRO MEDICO DE PONCE,OPEN,NON-PROFIT,1630023669
3485295,GILBERT HOSPITAL,5656 SOUTH POWER ROAD,OPEN,PROPRIETARY,1840021947
113589429,SILVER SPRINGS RURAL HEALTH CENTERS,3595 HWY 50 WEST,CLOSED,NOT AVAILABLE,1840018797
2389521,TAHOE PACIFIC HOSPITALS - MEADOWS,10101 DOUBLE R BOULEVARD,CLOSED,PROPRIETARY,1840020121
167684095,SOUTH JORDAN HEALTH CENTER,5126 WEST DAYBREAK PARKWAY,OPEN,NOT AVAILABLE,1840021385
6746151,INDIANA UNIVERSITY HEALTH MORGAN HOSPITAL INC,2209 JOHN R WOODEN DR,OPEN,NON-PROFIT,1840008461
4047904,FRANCISCAN ST ELIZABETH HEALTH - LAFAYETTE CENTRAL,1501 HARTFORD ST,OPEN,NON-PROFIT,1840008354
3347331,FAYETTE REGIONAL HEALTH SYSTEM,1941 VIRGINIA AVE,OPEN,NON-PROFIT,1840007318
8646222,LARUE D CARTER MEMORIAL HOSPITAL,2601 COLD SPRING RD,CLOSED,GOVERNMENT - STATE,1840030084
4885012,KINDRED HOSPITAL ARIZONA - PHOENIX,40 EAST INDIANOLA AVE,CLOSED,PROPRIETARY,1840020568
10785255,SCOTTSDALE LIBERTY HOSPITAL,17500 NORTH PERIMETER DRIVE,CLOSED,NOT AVAILABLE,1840021940
3416407,CORRY MEMORIAL HOSPITAL,612 WEST SMITH STREET,CLOSED,NON-PROFIT,1840000474
6174432,EPIC MEDICAL CENTER,1 HOSPITAL DRIVE,CLOSED,PROPRIETARY,1840020434
3526003,OHIO VALLEY MEDICAL CENTER,2000 EOFF STREET,OPEN,NON-PROFIT,1840005510
5274401,SAINT FRANCIS HOSPITAL MUSKOGEE EAST,2900 N MAIN ST,OPEN,NON-PROFIT,1840020401
973701,INTEGRIS BASS PAVILION,401 SOUTH THIRD STREET,OPEN,NON-PROFIT,1840020373
60699546,ADAK MEDICAL CENTER - EAT,100 MECHANIC ROAD,OPEN,NOT AVAILABLE,1840023261
174496819,SPARK M. MATSUNAGA VA MEDICAL CENTER,459 PATTERSON ROAD,OPEN,GOVERNMENT - FEDERAL,1840013305
79233950,RIVERSIDE BEHAVIORAL CENTER,733 E OLYMPIA AVE,OPEN,NOT AVAILABLE,1840015122
82132501,LAKEVIEW CENTER - PSYCHIATRIC HOSPITAL,1201 W HERNANDEZ ST,CLOSED,NOT AVAILABLE,1840015005
80834950,LAWNWOOD PAVILION - PSYCHIATRIC HOSPITAL,1860 N LAWNWOOD CIR,OPEN,NOT AVAILABLE,1840014178
93251246,SANFORD ROCK RAPIDS MEDICAL CENTER,801 SOUTH GREENE STREET,OPEN,NOT AVAILABLE,1840009035
39475457,EAST TEXAS MEDICAL CENTER MOUNT VERNON,500 TEXAS 37,OPEN,NON-PROFIT,1840023005
138878414,PAM SPECIALTY HOSPITAL OF CORPUS CHRISTI SOUTH,6226 SARATOGA BOULEVARD,CLOSED,PROPRIETARY,1840019718
